"pack_id","app_id","app_title","created","app_info"
"rhgt","rhgt.reeg","Reembolso de gastos de empleado","2024-05-09T13:55:59","Reembolso de gastos de empleado"
"rhgt","rhgt.rhgt_config","Configuración de tesorería de recursos humanos","2024-05-09T13:55:59","Tesorería de recursos humanos"
